id	x	z	monster	location	note
17564089	0.5222058171745152	0.636816835016835	{'monster_id': 'MONSTER_GIANT_03', 'monster': 'Warlord'}	Auruma	Monsters
17564094	0.5100537396121884	0.8922444444444444	{'monster_id': 'MONSTER_PUNI_08', 'monster': 'Rainbow Puni'}	Auruma	Monsters
17564096	0.5675398891966759	0.6375232323232324	{'monster_id': 'MONSTER_HERMITCRAB_06', 'monster': 'Castleroad'}	Auruma	Monsters
17563730	0.45088476454293624	0.6291929292929292	{'monster_id': 'MONSTER_ELEMENT_04', 'monster': 'Disaster Core'}	Auruma	Monsters
17563731	0.45057493074792243	0.6204976430976431	{'monster_id': 'MONSTER_ELEMENT_01', 'monster': 'Icy Crystal'}	Auruma	Monsters
17564396	0.44967797783933516	0.6227602693602693	{'monster_id': 'MONSTER_ELEMENT_01', 'monster': 'Icy Crystal'}	Auruma	Monsters
17564397	0.44873254847645433	0.6205451178451179	{'monster_id': 'MONSTER_ELEMENT_01', 'monster': 'Icy Crystal'}	Auruma	Monsters
17563734	0.446685595567867	0.6275851851851851	{'monster_id': 'MONSTER_ELEMENT_01', 'monster': 'Icy Crystal'}	Auruma	Monsters
17564398	0.4475556786703601	0.6294966329966329	{'monster_id': 'MONSTER_ELEMENT_01', 'monster': 'Icy Crystal'}	Auruma	Monsters
17564399	0.44777229916897504	0.6349286195286195	{'monster_id': 'MONSTER_ELEMENT_01', 'monster': 'Icy Crystal'}	Auruma	Monsters
17564400	0.44751218836565093	0.6255161616161615	{'monster_id': 'MONSTER_ELEMENT_01', 'monster': 'Icy Crystal'}	Auruma	Monsters
17563736	0.4309660664819945	0.6991451178451178	{'monster_id': 'MONSTER_GIANT_01', 'monster': 'Vanguard'}	Auruma	Monsters
17563740	0.43154099722991685	0.6871323232323232	{'monster_id': 'MONSTER_GIANT_01', 'monster': 'Vanguard'}	Auruma	Monsters
17563737	0.4358404432132964	0.6985474747474747	{'monster_id': 'MONSTER_GIANT_01', 'monster': 'Vanguard'}	Auruma	Monsters
17563738	0.4358619113573407	0.6882292929292928	{'monster_id': 'MONSTER_GIANT_01', 'monster': 'Vanguard'}	Auruma	Monsters
17563788	0.46427922437673125	0.8006023569023569	{'monster_id': 'MONSTER_GIANT_02', 'monster': 'Tree Guardian'}	Auruma	Monsters
17563789	0.45845470914127423	0.796942760942761	{'monster_id': 'MONSTER_GIANT_02', 'monster': 'Tree Guardian'}	Auruma	Monsters
17563791	0.46247216066482	0.7947131313131313	{'monster_id': 'MONSTER_GIANT_02', 'monster': 'Tree Guardian'}	Auruma	Monsters
17563767	0.49077783933518004	0.6899774410774411	{'monster_id': 'MONSTER_HERMITCRAB_03', 'monster': 'Vermillion Shell'}	Auruma	Monsters
17563765	0.4911519390581718	0.684006734006734	{'monster_id': 'MONSTER_HERMITCRAB_03', 'monster': 'Vermillion Shell'}	Auruma	Monsters
17563766	0.48861232686980605	0.7018653198653199	{'monster_id': 'MONSTER_HERMITCRAB_03', 'monster': 'Vermillion Shell'}	Auruma	Monsters
17563770	0.4913998614958449	0.6946925925925926	{'monster_id': 'MONSTER_HERMITCRAB_03', 'monster': 'Vermillion Shell'}	Auruma	Monsters
17563774	0.46307894736842103	0.5995430976430977	{'monster_id': 'MONSTER_BIRD_02', 'monster': 'Albatross'}	Auruma	Monsters
17563777	0.46186232686980605	0.6065212121212121	{'monster_id': 'MONSTER_BIRD_02', 'monster': 'Albatross'}	Auruma	Monsters
17563775	0.4673806094182825	0.6072188552188552	{'monster_id': 'MONSTER_BIRD_02', 'monster': 'Albatross'}	Auruma	Monsters
17563778	0.46430554016620496	0.6053902356902358	{'monster_id': 'MONSTER_BIRD_04', 'monster': 'Overwhelming Bird'}	Auruma	Monsters
17563784	0.4559635734072022	0.7663915824915825	{'monster_id': 'MONSTER_BIRD_03', 'monster': 'Wild Crest'}	Auruma	Monsters
17563917	0.45839487534626033	0.7618329966329968	{'monster_id': 'MONSTER_BIRD_03', 'monster': 'Wild Crest'}	Auruma	Monsters
17563918	0.4541706371191136	0.7549154882154883	{'monster_id': 'MONSTER_BIRD_03', 'monster': 'Wild Crest'}	Auruma	Monsters
17563742	0.567078808864266	0.5803693602693603	{'monster_id': 'MONSTER_KONG_01', 'monster': 'Armored Giant'}	Auruma	Monsters
17563743	0.568945567867036	0.573512457912458	{'monster_id': 'MONSTER_KONG_06', 'monster': 'Kingarm'}	Auruma	Monsters
17564155	0.5697837950138505	0.573843771043771	{'monster_id': 'MONSTER_KONG_01', 'monster': 'Armored Giant'}	Auruma	Monsters
17564156	0.568771191135734	0.5755956228956228	{'monster_id': 'MONSTER_KONG_01', 'monster': 'Armored Giant'}	Auruma	Monsters
17564157	0.568023268698061	0.5748511784511784	{'monster_id': 'MONSTER_KONG_01', 'monster': 'Armored Giant'}	Auruma	Monsters
17564154	0.5690537396121883	0.5704026936026936	{'monster_id': 'MONSTER_KONG_01', 'monster': 'Armored Giant'}	Auruma	Monsters
17564153	0.5675562326869805	0.5713909090909091	{'monster_id': 'MONSTER_KONG_01', 'monster': 'Armored Giant'}	Auruma	Monsters
17563749	0.5245486149584487	0.6087255892255893	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
17563750	0.5290024930747922	0.6171747474747475	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
17563751	0.5277882271468144	0.6068427609427609	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
17563754	0.5265264542936288	0.6147353535353536	{'monster_id': 'MONSTER_PUNI_10', 'monster': 'Precious Puni'}	Auruma	Monsters
17564158	0.5264631578947369	0.6139239057239058	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
17564159	0.5261520775623268	0.6141592592592592	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
17564160	0.526256648199446	0.6149757575757575	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
17564161	0.526201108033241	0.6133622895622894	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
17564162	0.5259257617728532	0.6146932659932661	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
17563802	0.554484349030471	0.7902289562289563	{'monster_id': 'MONSTER_KONG_03', 'monster': 'Crimson Brute'}	Auruma	Monsters
17563803	0.5527009695290859	0.797416835016835	{'monster_id': 'MONSTER_KONG_03', 'monster': 'Crimson Brute'}	Auruma	Monsters
17563804	0.5496939058171745	0.7903498316498317	{'monster_id': 'MONSTER_KONG_03', 'monster': 'Crimson Brute'}	Auruma	Monsters
17563801	0.5534926592797784	0.7816619528619528	{'monster_id': 'MONSTER_KONG_03', 'monster': 'Crimson Brute'}	Auruma	Monsters
17563805	0.5522155124653739	0.7914804713804714	{'monster_id': 'MONSTER_KONG_03', 'monster': 'Crimson Brute'}	Auruma	Monsters
17563913	0.5061209141274238	0.8291767676767676	{'monster_id': 'MONSTER_GIANT_03', 'monster': 'Warlord'}	Auruma	Monsters
17563911	0.5106736842105264	0.8336104377104376	{'monster_id': 'MONSTER_GIANT_03', 'monster': 'Warlord'}	Auruma	Monsters
17563912	0.508070083102493	0.8419006734006734	{'monster_id': 'MONSTER_GIANT_03', 'monster': 'Warlord'}	Auruma	Monsters
17563914	0.5038828254847646	0.835887542087542	{'monster_id': 'MONSTER_GIANT_03', 'monster': 'Warlord'}	Auruma	Monsters
17564390	0.5062479224376731	0.8764983164983164	{'monster_id': 'MONSTER_BIOME3_00', 'monster': 'Cave Bat'}	Auruma	Monsters
17564391	0.5032051246537396	0.8705175084175084	{'monster_id': 'MONSTER_BIOME3_00', 'monster': 'Cave Bat'}	Auruma	Monsters
17564392	0.5004508310249307	0.8773734006734007	{'monster_id': 'MONSTER_BIOME3_00', 'monster': 'Cave Bat'}	Auruma	Monsters
17564393	0.4971238227146815	0.8707821548821548	{'monster_id': 'MONSTER_BIOME3_04', 'monster': 'Cave Master'}	Auruma	Monsters
17564394	0.5059709141274238	0.8626717171717172	{'monster_id': 'MONSTER_BIOME3_00', 'monster': 'Cave Bat'}	Auruma	Monsters
6292751	0.07618919667590028	0.5040457912457913	{'monster_id': 'MONSTER_PUNI_09', 'monster': 'Big Puni'}	Ligneus	Monsters
6292752	0.047221468144044314	0.36051380471380473	"{'monster_id': 'MONSTER_BEAVER_02', 'monster': ""Hell's Cherry""}"	Ligneus	Monsters
6292753	0.0223909972299169	0.28578013468013475	{'monster_id': 'MONSTER_ROCKBEAST_02', 'monster': 'Glacial Reaper'}	Ligneus	Monsters
6292857	0.13867091412742383	0.16443602693602694	{'monster_id': 'MONSTER_EWOLF_02', 'monster': 'Frostmoon Fang'}	Ligneus	Monsters
6292754	0.17079986149584486	0.39481144781144784	{'monster_id': 'MONSTER_PANTHER_03', 'monster': 'Moor Tiger'}	Ligneus	Monsters
6292755	0.19171052631578947	0.19913838383838386	"{'monster_id': 'MONSTER_BEAVER_02', 'monster': ""Hell's Cherry""}"	Ligneus	Monsters
6292757	0.1657831024930748	0.4452148148148148	{'monster_id': 'MONSTER_EWOLF_02', 'monster': 'Frostmoon Fang'}	Ligneus	Monsters
6292756	0.08293573407202216	0.23172491582491578	{'monster_id': 'MONSTER_PUNI_09', 'monster': 'Big Puni'}	Ligneus	Monsters
6292758	0.09306828254847643	0.06649595959595961	{'monster_id': 'MONSTER_ELEMENT_01', 'monster': 'Icy Crystal'}	Ligneus	Monsters
6292759	0.07270997229916898	0.05500505050505051	{'monster_id': 'MONSTER_ROCKBEAST_06', 'monster': 'Predator'}	Ligneus	Monsters
6292860	0.050355817174515226	0.29697407407407406	{'monster_id': 'MONSTER_OWL_01', 'monster': 'Amarillo'}	Ligneus	Monsters
6292834	0.01877202216066481	0.05233838383838384	{'monster_id': 'MONSTER_EWOLF_02', 'monster': 'Frostmoon Fang'}	Ligneus	Monsters
6292862	0.11238476454293628	0.40426902356902356	{'monster_id': 'MONSTER_PUNI_09', 'monster': 'Big Puni'}	Ligneus	Monsters
6292893	0.17293628808864267	0.12937003367003366	{'monster_id': 'MONSTER_OWL_01', 'monster': 'Amarillo'}	Ligneus	Monsters
6292896	0.1668228531855956	0.08345353535353535	{'monster_id': 'MONSTER_CLOCODILE_02', 'monster': 'Brutal Conqueror'}	Ligneus	Monsters
6292903	0.08802285318559556	0.2811538720538721	{'monster_id': 'MONSTER_PANTHER_03', 'monster': 'Moor Tiger'}	Ligneus	Monsters
6292991	0.20508282548476453	0.193216835016835	{'monster_id': 'MONSTER_OWL_04', 'monster': 'Midnight Owl'}	Ligneus	Monsters (2)
6292489	0.03254695290858725	0.35337643097643096	{'monster_id': 'MONSTER_PUNI_02', 'monster': 'Red Puni'}	Ligneus	Monsters
6292675	0.12652049861495843	0.31916026936026937	{'monster_id': 'MONSTER_PUNI_01', 'monster': 'Green Puni'}	Ligneus	Monsters
6292676	0.12704626038781164	0.32840774410774415	{'monster_id': 'MONSTER_PUNI_01', 'monster': 'Green Puni'}	Ligneus	Monsters
6292677	0.12812229916897505	0.3233414141414141	{'monster_id': 'MONSTER_PUNI_01', 'monster': 'Green Puni'}	Ligneus	Monsters
6292679	0.12841495844875347	0.31809023569023565	{'monster_id': 'MONSTER_PUNI_01', 'monster': 'Green Puni'}	Ligneus	Monsters
6292504	0.1568360110803324	0.39576767676767677	{'monster_id': 'MONSTER_WOOPER_00', 'monster': 'Blazing Salamander'}	Ligneus	Monsters
6292505	0.15892853185595568	0.3983040404040404	{'monster_id': 'MONSTER_WOOPER_00', 'monster': 'Blazing Salamander'}	Ligneus	Monsters
6292507	0.15539376731301938	0.39882861952861953	{'monster_id': 'MONSTER_WOOPER_00', 'monster': 'Blazing Salamander'}	Ligneus	Monsters
6292659	0.09779238227146815	0.3276885521885522	{'monster_id': 'MONSTER_BEAVER_04', 'monster': 'Shallowheel'}	Ligneus	Monsters
6292680	0.09469986149584486	0.34124612794612796	{'monster_id': 'MONSTER_BEAVER_00', 'monster': 'Grim Beaver'}	Ligneus	Monsters
6292681	0.10071717451523544	0.34548720538720545	{'monster_id': 'MONSTER_BEAVER_00', 'monster': 'Grim Beaver'}	Ligneus	Monsters
6292519	0.12518130193905816	0.27438821548821546	{'monster_id': 'MONSTER_EWOLF_00', 'monster': 'Red Wolf'}	Ligneus	Monsters
6292662	0.1202707756232687	0.2726346801346801	{'monster_id': 'MONSTER_EWOLF_00', 'monster': 'Red Wolf'}	Ligneus	Monsters
6292663	0.11878850415512464	0.27008653198653204	{'monster_id': 'MONSTER_EWOLF_00', 'monster': 'Red Wolf'}	Ligneus	Monsters
6292664	0.11847354570637118	0.2565127946127946	{'monster_id': 'MONSTER_EWOLF_00', 'monster': 'Red Wolf'}	Ligneus	Monsters
6292665	0.12392257617728533	0.2549791245791245	{'monster_id': 'MONSTER_EWOLF_00', 'monster': 'Red Wolf'}	Ligneus	Monsters
6292668	0.12134279778393352	0.264569696969697	{'monster_id': 'MONSTER_EWOLF_04', 'monster': 'Wolf Leader'}	Ligneus	Monsters
6292525	0.19839653739612187	0.345003367003367	{'monster_id': 'MONSTER_EWOLF_01', 'monster': 'Aero Beast'}	Ligneus	Monsters
6292527	0.20382645429362883	0.3452962962962963	{'monster_id': 'MONSTER_EWOLF_01', 'monster': 'Aero Beast'}	Ligneus	Monsters
6292529	0.2009842105263158	0.3359993265993266	{'monster_id': 'MONSTER_EWOLF_01', 'monster': 'Aero Beast'}	Ligneus	Monsters
6292531	0.20311537396121881	0.3331373737373737	{'monster_id': 'MONSTER_EWOLF_01', 'monster': 'Aero Beast'}	Ligneus	Monsters
6292537	0.08289349030470915	0.4554050505050505	{'monster_id': 'MONSTER_ROCKBEAST_02', 'monster': 'Glacial Reaper'}	Ligneus	Monsters
6292541	0.20866800554016618	0.23157474747474752	{'monster_id': 'MONSTER_CLOCODILE_00', 'monster': 'Crocoderus'}	Ligneus	Monsters
6292550	0.20948795013850413	0.21780572390572386	{'monster_id': 'MONSTER_CLOCODILE_04', 'monster': 'Swamp Harbor'}	Ligneus	Monsters
6292987	0.2063058171745152	0.2196077441077441	{'monster_id': 'MONSTER_CLOCODILE_00', 'monster': 'Crocoderus'}	Ligneus	Monsters
6292552	0.032174653739612195	0.11191616161616164	{'monster_id': 'MONSTER_PANTHER_01', 'monster': 'Hammertusk'}	Ligneus	Monsters
6292553	0.02997437673130194	0.10271178451178449	{'monster_id': 'MONSTER_PANTHER_01', 'monster': 'Hammertusk'}	Ligneus	Monsters
6292554	0.028350138504155128	0.1050164983164983	{'monster_id': 'MONSTER_PANTHER_01', 'monster': 'Hammertusk'}	Ligneus	Monsters
6292688	0.07778351800554019	0.20964747474747472	{'monster_id': 'MONSTER_PANTHER_02', 'monster': 'Stray Panther'}	Ligneus	Monsters
6292689	0.07755443213296398	0.2179222222222222	{'monster_id': 'MONSTER_PANTHER_02', 'monster': 'Stray Panther'}	Ligneus	Monsters
6292690	0.07418393351800552	0.21700942760942757	{'monster_id': 'MONSTER_PANTHER_02', 'monster': 'Stray Panther'}	Ligneus	Monsters
6292851	0.06076301939058171	0.231006734006734	{'monster_id': 'MONSTER_OWL_00', 'monster': 'Birdnyx'}	Ligneus	Monsters
6292852	0.06630983379501387	0.23148383838383843	{'monster_id': 'MONSTER_OWL_00', 'monster': 'Birdnyx'}	Ligneus	Monsters
6292853	0.06766191135734072	0.2241171717171717	{'monster_id': 'MONSTER_OWL_00', 'monster': 'Birdnyx'}	Ligneus	Monsters
6292854	0.06542313019390582	0.2445117845117845	{'monster_id': 'MONSTER_OWL_04', 'monster': 'Midnight Owl'}	Ligneus	Monsters (2)
6292567	0.18011883656509695	0.05222053872053872	{'monster_id': 'MONSTER_CLOCODILE_01', 'monster': 'Deep Celeste'}	Ligneus	Monsters
6292568	0.1767663434903047	0.059377777777777765		Ligneus	Monsters
6292569	0.18054542936288087	0.06479494949494952	{'monster_id': 'MONSTER_CLOCODILE_01', 'monster': 'Deep Celeste'}	Ligneus	Monsters
6292570	0.1805898891966759	0.07097138047138048	{'monster_id': 'MONSTER_CLOCODILE_01', 'monster': 'Deep Celeste'}	Ligneus	Monsters
6292571	0.17320650969529086	0.06202356902356902	{'monster_id': 'MONSTER_CLOCODILE_01', 'monster': 'Deep Celeste'}	Ligneus	Monsters
6292691	0.09926523545706371	0.25005488215488214	{'monster_id': 'MONSTER_BIRD_01', 'monster': 'Massive Beak'}	Ligneus	Monsters
6292692	0.09674681440443215	0.24433737373737377	{'monster_id': 'MONSTER_BIRD_01', 'monster': 'Massive Beak'}	Ligneus	Monsters
6292693	0.09426495844875345	0.2523764309764309	{'monster_id': 'MONSTER_BIRD_01', 'monster': 'Massive Beak'}	Ligneus	Monsters
6292586	0.11455581717451523	0.1802299663299663	{'monster_id': 'MONSTER_ROCKBEAST_01', 'monster': 'Skirmisher'}	Ligneus	Monsters
6292587	0.11936717451523547	0.18724309764309768	{'monster_id': 'MONSTER_ROCKBEAST_01', 'monster': 'Skirmisher'}	Ligneus	Monsters
6292984	0.12053268698060943	0.17303198653198654	{'monster_id': 'MONSTER_ROCKBEAST_06', 'monster': 'Predator'}	Ligneus	Monsters (2)
6292588	0.12381869806094184	0.18635555555555558	{'monster_id': 'MONSTER_ROCKBEAST_02', 'monster': 'Glacial Reaper'}	Ligneus	Monsters
6292589	0.12074833795013849	0.17436969696969692	{'monster_id': 'MONSTER_ROCKBEAST_01', 'monster': 'Skirmisher'}	Ligneus	Monsters
6292591	0.135841135734072	0.489089898989899	{'monster_id': 'MONSTER_ELEMENT_00', 'monster': 'Storm Elemental'}	Ligneus	Monsters
6292593	0.14241163434903048	0.498437037037037	{'monster_id': 'MONSTER_ELEMENT_00', 'monster': 'Storm Elemental'}	Ligneus	Monsters
6292595	0.14270263157894736	0.49320303030303025	{'monster_id': 'MONSTER_ELEMENT_00', 'monster': 'Storm Elemental'}	Ligneus	Monsters
6292598	0.12582880886426592	0.530186531986532		Ligneus	Monsters
6292601	0.1281461218836565	0.5319747474747475	{'monster_id': 'MONSTER_BEAVER_01', 'monster': 'Jewel Keeper'}	Ligneus	Monsters
6292603	0.12523725761772853	0.5237740740740741	{'monster_id': 'MONSTER_BEAVER_01', 'monster': 'Jewel Keeper'}	Ligneus	Monsters
6292602	0.12752728531855959	0.5262781144781145	{'monster_id': 'MONSTER_BEAVER_01', 'monster': 'Jewel Keeper'}	Ligneus	Monsters
31719726	0.025414265927977846	0.21647070707070704	{'monster_id': 'MONSTER_EWOLF_02', 'monster': 'Frostmoon Fang'}	Ligneus	Monsters
34079007	0.3071897506925208	0.3714346801346802	{'monster_id': 'MONSTER_PUNI_07', 'monster': 'Gold Puni'}	Sivash	Monsters
34079018	0.3743155124653739	0.2053276094276094	{'monster_id': 'MONSTER_PUNI_07', 'monster': 'Gold Puni'}	Sivash	Monsters
34078969	0.40816191135734076	0.09073569023569024	{'monster_id': 'MONSTER_PUNI_07', 'monster': 'Gold Puni'}	Sivash	Monsters
34078988	0.2728706371191135	0.38149057239057244	{'monster_id': 'MONSTER_PUNI_07', 'monster': 'Gold Puni'}	Sivash	Monsters
28311556	0.174595567867036	0.5353329966329966	{'monster_id': 'MONSTER_CLOCODILE_03', 'monster': 'Mossy Leader'}	Ligneus	Monsters
28311608	0.16952008310249309	0.5374030303030304	{'monster_id': 'MONSTER_CLOCODILE_03', 'monster': 'Mossy Leader'}	Ligneus	Monsters
28311557	0.18204432132963988	0.5540828282828283	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
28311558	0.1799016620498615	0.540746127946128	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
28311559	0.19497617728531855	0.5506434343434343	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
28311565	0.19449916897506925	0.5786020202020201	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
28311567	0.19386357340720223	0.5946010101010101	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
28311566	0.18786842105263157	0.5854828282828284	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
28311572	0.16932506925207758	0.5619387205387205	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
28311573	0.1742427977839335	0.5557649831649832	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
28311560	0.21687340720221607	0.5728367003367003	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
28311610	0.20932617728531855	0.5715154882154883	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
28311562	0.22391662049861494	0.5575488215488216	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
28311580	0.22837548476454295	0.5835484848484849	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
28311561	0.20217631578947368	0.5824848484848485	{'monster_id': 'MONSTER_PUNI_03', 'monster': 'Purple Puni'}	Ligneus	Monsters
28311611	0.20165041551246538	0.5648794612794613	{'monster_id': 'MONSTER_PUNI_03', 'monster': 'Purple Puni'}	Ligneus	Monsters
28311563	0.20292229916897506	0.5905804713804714	{'monster_id': 'MONSTER_PUNI_03', 'monster': 'Purple Puni'}	Ligneus	Monsters
28311564	0.19857576177285322	0.5963680134680134	{'monster_id': 'MONSTER_PUNI_03', 'monster': 'Purple Puni'}	Ligneus	Monsters
28311568	0.1800948753462604	0.5771265993265994	{'monster_id': 'MONSTER_PUNI_03', 'monster': 'Purple Puni'}	Ligneus	Monsters
28311569	0.18112105263157893	0.6060491582491582	{'monster_id': 'MONSTER_PUNI_03', 'monster': 'Purple Puni'}	Ligneus	Monsters
28311570	0.1729572022160665	0.6062912457912458	{'monster_id': 'MONSTER_PUNI_03', 'monster': 'Purple Puni'}	Ligneus	Monsters
28311571	0.1671595567867036	0.5989383838383838	{'monster_id': 'MONSTER_PUNI_03', 'monster': 'Purple Puni'}	Ligneus	Monsters
28311574	0.22590277008310247	0.561946127946128	{'monster_id': 'MONSTER_BEAVER_03', 'monster': 'Crunch-all'}	Ligneus	Monsters
28311585	0.22835637119113572	0.5501309764309764	{'monster_id': 'MONSTER_BEAVER_03', 'monster': 'Crunch-all'}	Ligneus	Monsters
28311575	0.18342991689750693	0.6182723905723907	{'monster_id': 'MONSTER_BEAVER_03', 'monster': 'Crunch-all'}	Ligneus	Monsters
28311612	0.1592897506925208	0.5203619528619529	{'monster_id': 'MONSTER_BEAVER_03', 'monster': 'Crunch-all'}	Ligneus	Monsters
28311613	0.1679326869806094	0.5304333333333334	{'monster_id': 'MONSTER_BEAVER_03', 'monster': 'Crunch-all'}	Ligneus	Monsters
28311583	0.22952506925207758	0.5552552188552188	{'monster_id': 'MONSTER_BEAVER_03', 'monster': 'Crunch-all'}	Ligneus	Monsters
28311584	0.22065083102493074	0.5623131313131313	{'monster_id': 'MONSTER_BEAVER_03', 'monster': 'Crunch-all'}	Ligneus	Monsters
28311586	0.26177506925207755	0.5378286195286196	{'monster_id': 'MONSTER_GIANT_00', 'monster': 'Arcane Golem'}	Ligneus	Monsters
28311587	0.2554225761772853	0.5378430976430977	{'monster_id': 'MONSTER_GIANT_00', 'monster': 'Arcane Golem'}	Ligneus	Monsters
28311606	0.2527099722991689	0.5616922558922559	{'monster_id': 'MONSTER_GIANT_00', 'monster': 'Arcane Golem'}	Ligneus	Monsters
28311590	0.24609598337950137	0.5462973063973063	{'monster_id': 'MONSTER_GIANT_00', 'monster': 'Arcane Golem'}	Ligneus	Monsters
28311598	0.2443645429362881	0.5559750841750842	{'monster_id': 'MONSTER_GIANT_00', 'monster': 'Arcane Golem'}	Ligneus	Monsters
28311597	0.2614865650969529	0.5482242424242424	{'monster_id': 'MONSTER_GIANT_00', 'monster': 'Arcane Golem'}	Ligneus	Monsters
28311593	0.25623698060941824	0.5604888888888889	{'monster_id': 'MONSTER_SAPLING_03', 'monster': 'Shadow Mistel'}	Ligneus	Monsters
28311594	-0.1256573268698061	-0.3033086531986532	{'monster_id': 'MONSTER_SAPLING_03', 'monster': 'Shadow Mistel'}	Ligneus	Monsters
28311595	0.24335318559556787	0.575430303030303	{'monster_id': 'MONSTER_SAPLING_03', 'monster': 'Shadow Mistel'}	Ligneus	Monsters
28311596	0.26826772853185593	0.5873444444444444	{'monster_id': 'MONSTER_SAPLING_03', 'monster': 'Shadow Mistel'}	Ligneus	Monsters
28311599	0.2511041551246538	0.6156629629629631	{'monster_id': 'MONSTER_NERU_01', 'monster': 'Neru Wizard'}	Ligneus	Monsters
28311605	0.2538819944598338	0.5890602693602695	{'monster_id': 'MONSTER_NERU_01', 'monster': 'Neru Wizard'}	Ligneus	Monsters
28311600	0.2467426592797784	0.6123481481481482	{'monster_id': 'MONSTER_NERU_01', 'monster': 'Neru Wizard'}	Ligneus	Monsters
28311601	0.2582060941828255	0.6066838383838383	{'monster_id': 'MONSTER_NERU_01', 'monster': 'Neru Wizard'}	Ligneus	Monsters
60555265	0.1670325484764543	0.543306734006734	{'monster_id': 'MONSTER_CLOCODILE_00', 'monster': 'Crocoderus'}	Ligneus	Monsters
32243882	0.2064259002770083	0.5514050505050505	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
32243883	0.2038454293628809	0.5493619528619529	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters (2)
32243777	0.22944459833795014	0.5811659932659933	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
32243780	0.23243725761772854	0.5826262626262626	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
32243778	0.23223836565096953	0.5773296296296296	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
32243779	0.23139542936288088	0.5715905723905723	{'monster_id': 'MONSTER_PANTHER_05', 'monster': 'Blood Highmane'}	Ligneus	Monsters
32243771	0.27367659279778395	0.6142993265993266	{'monster_id': 'MONSTER_WOOPER_01', 'monster': 'Aqua Shadow'}	Ligneus	Monsters
32243773	0.2775386426592798	0.6096966329966331	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
32243775	0.275455540166205	0.6196848484848486	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
32243776	0.27648504155124654	0.6140239057239056	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
32243774	0.2782727146814405	0.6077057239057239	{'monster_id': 'MONSTER_WOOPER_03', 'monster': 'Million Lux'}	Ligneus	Monsters
32243761	0.1820937673130194	0.5213855218855219	{'monster_id': 'MONSTER_CLOCODILE_00', 'monster': 'Crocoderus'}	Ligneus	Monsters
32243764	0.18024972299168973	0.5219255892255892	{'monster_id': 'MONSTER_CLOCODILE_00', 'monster': 'Crocoderus'}	Ligneus	Monsters
32243765	0.1835062326869806	0.5152892255892255	{'monster_id': 'MONSTER_CLOCODILE_00', 'monster': 'Crocoderus'}	Ligneus	Monsters
20971572	0.5291718836565097	0.588430303030303	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
20971567	0.5393156509695292	0.5706858585858586	{'monster_id': 'MONSTER_PUNI_04', 'monster': 'Black Puni'}	Auruma	Monsters
