id	x	z	location	note	collect_tag	fire	ice	bolt	air	neutral
29622373	0.5265138504155125	0.6980740740740741	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_A	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622374	0.5341083102493075	0.6679993265993266	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_B	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622386	0.5341961218836565	0.681340404040404	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_C	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622387	0.5412790858725762	0.7034383838383839	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_B	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622375	0.5393246537396122	0.656504377104377	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_A	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622376	0.5324556786703601	0.7300515151515151	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_A	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622377	0.5311502770083103	0.736883164983165	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_A	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622378	0.535533379501385	0.7330037037037036	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_A	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622379	0.5324036011080333	0.6877326599326599	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_A	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622380	0.5293491689750692	0.673880808080808	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_A	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
29622381	0.5415098337950138	0.7145164983164984	Auruma	Particles	REVERBERATION_PIECE_COLLECT_INFO_THUNDER_METAL_A	{'elem_1': 'fire', 'num1_1': '2 - 5', 'rate1_1': 40, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'fire', 'num2_1': '2 - 8', 'rate2_1': 40, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'fire', 'num3_1': '2 - 8', 'rate3_1': 40, 'num3_2': '1 - 5', 'rate3_2': 20, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'ice', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'ice', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'ice', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'bolt', 'num1_1': '5 - 10', 'rate1_1': 100, 'num1_2': '2 - 5', 'rate1_2': 15, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'bolt', 'num2_1': '5 - 15', 'rate2_1': 100, 'num2_2': '5 - 10', 'rate2_2': 100, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'bolt', 'num3_1': '5 - 15', 'rate3_1': 100, 'num3_2': '5 - 15', 'rate3_2': 100, 'num3_3': '5 - 15', 'rate3_3': 100}	{'elem_1': 'air', 'num1_1': '1 - 3', 'rate1_1': 20, 'num1_2': '0 - 0', 'rate1_2': 0, 'num1_3': '0 - 0', 'rate1_3': 0, 'elem_2': 'air', 'num2_1': '1 - 3', 'rate2_1': 20, 'num2_2': '0 - 0', 'rate2_2': 0, 'num2_3': '0 - 0', 'rate2_3': 0, 'elem_3': 'air', 'num3_1': '1 - 5', 'rate3_1': 20, 'num3_2': '0 - 0', 'rate3_2': 0, 'num3_3': '0 - 0', 'rate3_3': 0}	{'elem_1': 'neutral', 'num1_1': '3 - 10', 'rate1_1': 50, 'elem_2': 'neutral', 'num2_1': '5 - 12', 'rate2_1': 50, 'elem_3': 'neutral', 'num3_1': '5 - 15', 'rate3_1': 50}
