Index	Area	GatherType	ItemName1	ItemName2	ItemName3	Floors	TraitName1	TraitName2	TraitName3	ItemId1	ItemId2	ItemId3
14	Garden of Serenity	Gather	Chainweb	Gold Steel Web	Underground Spider Queen			Sticky		396448051	1621516709	2002367385
14	Garden of Serenity	Gather	Chainweb	Gold Steel Web	Underground Spider Queen			Sticky		396448051	1621516709	2002367385
14	Garden of Serenity	Gather	Chainweb	Gold Steel Web	Underground Spider Queen			Sticky		396448051	1621516709	2002367385
14	Garden of Serenity	Gather	Chainweb	Gold Steel Web	Underground Spider Queen			Sticky		396448051	1621516709	2002367385
14	Garden of Serenity	Gather	Taun	Lotus	Medicinal Moss					899419154	1828432891	2081308022
14	Garden of Serenity	Gather	Taun	Lotus	Medicinal Moss					899419154	1828432891	2081308022
14	Garden of Serenity	Gather	Taun	Lotus	Medicinal Moss					899419154	1828432891	2081308022
14	Garden of Serenity	Gather	Taun	Lotus	Medicinal Moss					899419154	1828432891	2081308022
14	Garden of Serenity	Gather	Eicheloa	Darkshroom	Honey Fungus					1198196565	500555235	256557618
14	Garden of Serenity	Gather	Eicheloa	Darkshroom	Honey Fungus					1198196565	500555235	256557618
14	Garden of Serenity	Gather	Eicheloa	Darkshroom	Honey Fungus					1198196565	500555235	256557618
14	Garden of Serenity	Gather	Eicheloa	Darkshroom	Honey Fungus					1198196565	500555235	256557618
14	Garden of Serenity	Gather	Green Spiky Fruit	Ripe Fruit	Golden Fruit					2048061213	1859085243	432558893
14	Garden of Serenity	Gather	Green Spiky Fruit	Ripe Fruit	Golden Fruit					2048061213	1859085243	432558893
14	Garden of Serenity	Gather	Green Spiky Fruit	Ripe Fruit	Golden Fruit					2048061213	1859085243	432558893
14	Garden of Serenity	Gather	Green Spiky Fruit	Ripe Fruit	Golden Fruit					2048061213	1859085243	432558893
14	Garden of Serenity	Gather	Whimsy Strawberries	Elder Garlic	Bitter Root					259334361	534185689	543538616
14	Garden of Serenity	Gather	Whimsy Strawberries	Elder Garlic	Bitter Root					259334361	534185689	543538616
14	Garden of Serenity	Gather	Whimsy Strawberries	Elder Garlic	Bitter Root					259334361	534185689	543538616
14	Garden of Serenity	Gather	Whimsy Strawberries	Elder Garlic	Bitter Root					259334361	534185689	543538616
14	Garden of Serenity	Gather	Nectar Fruit	Ripe Fruit	Benevolent Twisted Tree					1094510958	1859085243	1443459007
14	Garden of Serenity	Gather	Nectar Fruit	Ripe Fruit	Benevolent Twisted Tree					1094510958	1859085243	1443459007
14	Garden of Serenity	Gather	Nectar Fruit	Ripe Fruit	Benevolent Twisted Tree					1094510958	1859085243	1443459007
14	Garden of Serenity	Gather	Nectar Fruit	Ripe Fruit	Benevolent Twisted Tree					1094510958	1859085243	1443459007
14	Garden of Serenity	Gather	Princess Grass	Blue Clover	Eternal Blossom					2089940276	1710859907	1257477614
14	Garden of Serenity	Gather	Princess Grass	Blue Clover	Eternal Blossom					2089940276	1710859907	1257477614
14	Garden of Serenity	Gather	Princess Grass	Blue Clover	Eternal Blossom					2089940276	1710859907	1257477614
14	Garden of Serenity	Gather	Princess Grass	Blue Clover	Eternal Blossom					2089940276	1710859907	1257477614
14	Garden of Serenity	Gather	Frost Uni	Demon Uni	Steam Uni					962577040	494157157	1522739099
14	Garden of Serenity	Gather	Frost Uni	Demon Uni	Steam Uni					962577040	494157157	1522739099
14	Garden of Serenity	Gather	Frost Uni	Demon Uni	Steam Uni					962577040	494157157	1522739099
14	Garden of Serenity	Gather	Frost Uni	Demon Uni	Steam Uni					962577040	494157157	1522739099
14	Garden of Serenity	Gather	Black Water	Fatal Nebula	Esplante			Darkness's Venom		216224640	722057469	1244005587
14	Garden of Serenity	Gather	Black Water	Fatal Nebula	Esplante			Darkness's Venom		216224640	722057469	1244005587
14	Garden of Serenity	Gather	Black Water	Fatal Nebula	Esplante			Darkness's Venom		216224640	722057469	1244005587
14	Garden of Serenity	Gather	Black Water	Fatal Nebula	Esplante			Darkness's Venom		216224640	722057469	1244005587
14	Garden of Serenity	Gather	Diaphane	Blue Clover	Sweet Flower		Awakening Heal			1184139538	1710859907	1978153648
14	Garden of Serenity	Gather	Diaphane	Blue Clover	Sweet Flower		Awakening Heal			1184139538	1710859907	1978153648
14	Garden of Serenity	Gather	Diaphane	Blue Clover	Sweet Flower		Awakening Heal			1184139538	1710859907	1978153648
14	Garden of Serenity	Gather	Diaphane	Blue Clover	Sweet Flower		Awakening Heal			1184139538	1710859907	1978153648
14	Garden of Serenity	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
14	Garden of Serenity	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
14	Garden of Serenity	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
14	Garden of Serenity	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Chest	Recommended Supplements							1976513424		
10	Blyde Grasslands	Chest	Ice Bomb							1737131770		
10	Blyde Grasslands	Chest	Star Staff							806431220		
10	Blyde Grasslands	Chest	Cloth							1879695076		
10	Blyde Grasslands	Chest	Feather Pin							553640044		
10	Blyde Grasslands	Chest	Mysterious Metal Shard							612791486		
10	Blyde Grasslands	Chest	Flügel							2028095357		
10	Blyde Grasslands	Chest	Rainbow Neutralizer							1002960756		
10	Blyde Grasslands	Gather	Magic Herb	Poison Grass	Forest Sage					1424270696	1576550248	1864267219
10	Blyde Grasslands	Gather	Magic Herb	Poison Grass	Forest Sage					1424270696	1576550248	1864267219
10	Blyde Grasslands	Gather	Magic Herb	Poison Grass	Forest Sage					1424270696	1576550248	1864267219
10	Blyde Grasslands	Gather	Magic Herb	Poison Grass	Forest Sage					1424270696	1576550248	1864267219
10	Blyde Grasslands	Gather	Whimsy Strawberries	Mine Ant	Jewelgrass Seeds					259334361	744769546	2060757980
10	Blyde Grasslands	Gather	Whimsy Strawberries	Mine Ant	Jewelgrass Seeds					259334361	744769546	2060757980
10	Blyde Grasslands	Gather	Whimsy Strawberries	Mine Ant	Jewelgrass Seeds					259334361	744769546	2060757980
10	Blyde Grasslands	Gather	Whimsy Strawberries	Mine Ant	Jewelgrass Seeds					259334361	744769546	2060757980
10	Blyde Grasslands	Sickle	Tall Taun	Lucky Clover	Heilige Blume					502860880	397281673	889118699
10	Blyde Grasslands	Sickle	Tall Taun	Lucky Clover	Heilige Blume					502860880	397281673	889118699
10	Blyde Grasslands	Sickle	Tall Taun	Lucky Clover	Heilige Blume					502860880	397281673	889118699
10	Blyde Grasslands	Sickle	Tall Taun	Lucky Clover	Heilige Blume					502860880	397281673	889118699
10	Blyde Grasslands	Sickle	Magic Herb	Torch Grass	Diaphane				Awakening Heal	1424270696	927778175	1184139538
10	Blyde Grasslands	Sickle	Magic Herb	Torch Grass	Diaphane				Awakening Heal	1424270696	927778175	1184139538
10	Blyde Grasslands	Sickle	Magic Herb	Torch Grass	Diaphane				Awakening Heal	1424270696	927778175	1184139538
10	Blyde Grasslands	Sickle	Magic Herb	Torch Grass	Diaphane				Awakening Heal	1424270696	927778175	1184139538
10	Blyde Grasslands	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
10	Blyde Grasslands	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
10	Blyde Grasslands	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
10	Blyde Grasslands	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
10	Blyde Grasslands	Gather	Eicheloa	Octoshroom	Dreamy Crown					1198196565	1390252845	1180854181
10	Blyde Grasslands	Gather	Eicheloa	Octoshroom	Dreamy Crown					1198196565	1390252845	1180854181
10	Blyde Grasslands	Gather	Eicheloa	Octoshroom	Dreamy Crown					1198196565	1390252845	1180854181
10	Blyde Grasslands	Gather	Eicheloa	Octoshroom	Dreamy Crown					1198196565	1390252845	1180854181
10	Blyde Grasslands	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
10	Blyde Grasslands	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
10	Blyde Grasslands	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
10	Blyde Grasslands	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
10	Blyde Grasslands	Gather	Clean Water	Fatal Nebula	Mist Liquid			Darkness's Venom		219097578	722057469	1402637106
10	Blyde Grasslands	Gather	Clean Water	Fatal Nebula	Mist Liquid			Darkness's Venom		219097578	722057469	1402637106
10	Blyde Grasslands	Gather	Clean Water	Fatal Nebula	Mist Liquid			Darkness's Venom		219097578	722057469	1402637106
10	Blyde Grasslands	Gather	Clean Water	Fatal Nebula	Mist Liquid			Darkness's Venom		219097578	722057469	1402637106
10	Blyde Grasslands	Gather	Nectar Fruit	Arbor Ivy	Ripe Fruit					1094510958	1649970805	1859085243
10	Blyde Grasslands	Gather	Nectar Fruit	Arbor Ivy	Ripe Fruit					1094510958	1649970805	1859085243
10	Blyde Grasslands	Gather	Nectar Fruit	Arbor Ivy	Ripe Fruit					1094510958	1649970805	1859085243
10	Blyde Grasslands	Gather	Nectar Fruit	Arbor Ivy	Ripe Fruit					1094510958	1649970805	1859085243
10	Blyde Grasslands	Gather	Blackberry	Elder Garlic	Supple Vine					1513501473	534185689	1472841198
10	Blyde Grasslands	Gather	Blackberry	Elder Garlic	Supple Vine					1513501473	534185689	1472841198
10	Blyde Grasslands	Gather	Blackberry	Elder Garlic	Supple Vine					1513501473	534185689	1472841198
10	Blyde Grasslands	Gather	Blackberry	Elder Garlic	Supple Vine					1513501473	534185689	1472841198
10	Blyde Grasslands	Axe	Dried Lumber	Evihibrow	Bewitching Chip					1381031294	1486197725	754021132
10	Blyde Grasslands	Axe	Dried Lumber	Evihibrow	Bewitching Chip					1381031294	1486197725	754021132
10	Blyde Grasslands	Axe	Dried Lumber	Evihibrow	Bewitching Chip					1381031294	1486197725	754021132
10	Blyde Grasslands	Axe	Dried Lumber	Evihibrow	Bewitching Chip					1381031294	1486197725	754021132
10	Blyde Grasslands	Gather	Palma Fruit	Sour Fruit	Gold Spiky Fruit					813481749	321053817	1551025926
10	Blyde Grasslands	Gather	Palma Fruit	Sour Fruit	Gold Spiky Fruit					813481749	321053817	1551025926
10	Blyde Grasslands	Gather	Palma Fruit	Sour Fruit	Gold Spiky Fruit					813481749	321053817	1551025926
10	Blyde Grasslands	Gather	Palma Fruit	Sour Fruit	Gold Spiky Fruit					813481749	321053817	1551025926
10	Blyde Grasslands	Gather	Black Water	Fatal Nebula	Esplante			Darkness's Venom		216224640	722057469	1244005587
10	Blyde Grasslands	Gather	Black Water	Fatal Nebula	Esplante			Darkness's Venom		216224640	722057469	1244005587
10	Blyde Grasslands	Gather	Black Water	Fatal Nebula	Esplante			Darkness's Venom		216224640	722057469	1244005587
10	Blyde Grasslands	Gather	Black Water	Fatal Nebula	Esplante			Darkness's Venom		216224640	722057469	1244005587
10	Blyde Grasslands	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
10	Blyde Grasslands	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
10	Blyde Grasslands	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
10	Blyde Grasslands	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
10	Blyde Grasslands	Gather	Blue Clover	Princess Grass	Sweet Flower					1710859907	2089940276	1978153648
10	Blyde Grasslands	Gather	Blue Clover	Princess Grass	Sweet Flower					1710859907	2089940276	1978153648
10	Blyde Grasslands	Gather	Blue Clover	Princess Grass	Sweet Flower					1710859907	2089940276	1978153648
10	Blyde Grasslands	Gather	Blue Clover	Princess Grass	Sweet Flower					1710859907	2089940276	1978153648
10	Blyde Grasslands	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Gather	Crackling Water	Smech	Feather Draft			Slippery Component		676625675	701095506	1812681674
10	Blyde Grasslands	Gather	Crackling Water	Smech	Feather Draft			Slippery Component		676625675	701095506	1812681674
10	Blyde Grasslands	Gather	Crackling Water	Smech	Feather Draft			Slippery Component		676625675	701095506	1812681674
10	Blyde Grasslands	Gather	Crackling Water	Smech	Feather Draft			Slippery Component		676625675	701095506	1812681674
10	Blyde Grasslands	Gather	Broken Rock	Fureshumere	Frost Uni					339858290	1605445774	962577040
10	Blyde Grasslands	Gather	Broken Rock	Fureshumere	Frost Uni					339858290	1605445774	962577040
10	Blyde Grasslands	Gather	Broken Rock	Fureshumere	Frost Uni					339858290	1605445774	962577040
10	Blyde Grasslands	Gather	Broken Rock	Fureshumere	Frost Uni					339858290	1605445774	962577040
10	Blyde Grasslands	Gather	Magic Herb	Poison Grass	Forest Sage					1424270696	1576550248	1864267219
10	Blyde Grasslands	Gather	Magic Herb	Poison Grass	Forest Sage					1424270696	1576550248	1864267219
10	Blyde Grasslands	Gather	Magic Herb	Poison Grass	Forest Sage					1424270696	1576550248	1864267219
10	Blyde Grasslands	Gather	Magic Herb	Poison Grass	Forest Sage					1424270696	1576550248	1864267219
10	Blyde Grasslands	Gather	Ferrous Isopod	Umbrella Tree Strawberry	Blackberry					852104421	61356949	1513501473
10	Blyde Grasslands	Gather	Ferrous Isopod	Umbrella Tree Strawberry	Blackberry					852104421	61356949	1513501473
10	Blyde Grasslands	Gather	Ferrous Isopod	Umbrella Tree Strawberry	Blackberry					852104421	61356949	1513501473
10	Blyde Grasslands	Gather	Ferrous Isopod	Umbrella Tree Strawberry	Blackberry					852104421	61356949	1513501473
10	Blyde Grasslands	Sickle	Tall Taun	Lucky Clover	Heilige Blume					502860880	397281673	889118699
10	Blyde Grasslands	Sickle	Tall Taun	Lucky Clover	Heilige Blume					502860880	397281673	889118699
10	Blyde Grasslands	Sickle	Tall Taun	Lucky Clover	Heilige Blume					502860880	397281673	889118699
10	Blyde Grasslands	Sickle	Tall Taun	Lucky Clover	Heilige Blume					502860880	397281673	889118699
10	Blyde Grasslands	Sickle	Sweet Flower	Diaphane	Sweet Flower			Awakening Heal		1978153648	1184139538	1978153648
10	Blyde Grasslands	Sickle	Sweet Flower	Diaphane	Sweet Flower			Awakening Heal		1978153648	1184139538	1978153648
10	Blyde Grasslands	Sickle	Sweet Flower	Diaphane	Sweet Flower			Awakening Heal		1978153648	1184139538	1978153648
10	Blyde Grasslands	Sickle	Sweet Flower	Diaphane	Sweet Flower			Awakening Heal		1978153648	1184139538	1978153648
10	Blyde Grasslands	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
10	Blyde Grasslands	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
10	Blyde Grasslands	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
10	Blyde Grasslands	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
10	Blyde Grasslands	Gather	Darkshroom	Mushroom Colony	Glowshroom					500555235	598069781	994036346
10	Blyde Grasslands	Gather	Darkshroom	Mushroom Colony	Glowshroom					500555235	598069781	994036346
10	Blyde Grasslands	Gather	Darkshroom	Mushroom Colony	Glowshroom					500555235	598069781	994036346
10	Blyde Grasslands	Gather	Darkshroom	Mushroom Colony	Glowshroom					500555235	598069781	994036346
10	Blyde Grasslands	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
10	Blyde Grasslands	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
10	Blyde Grasslands	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
10	Blyde Grasslands	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
10	Blyde Grasslands	Gather	Plant Essence	Zafloa Oil	Sunbeam Powder					778429658	438774936	1080036459
10	Blyde Grasslands	Gather	Plant Essence	Zafloa Oil	Sunbeam Powder					778429658	438774936	1080036459
10	Blyde Grasslands	Gather	Plant Essence	Zafloa Oil	Sunbeam Powder					778429658	438774936	1080036459
10	Blyde Grasslands	Gather	Plant Essence	Zafloa Oil	Sunbeam Powder					778429658	438774936	1080036459
10	Blyde Grasslands	Gather	Nectar Fruit	Arbor Ivy	Ripe Fruit					1094510958	1649970805	1859085243
10	Blyde Grasslands	Gather	Nectar Fruit	Arbor Ivy	Ripe Fruit					1094510958	1649970805	1859085243
10	Blyde Grasslands	Gather	Nectar Fruit	Arbor Ivy	Ripe Fruit					1094510958	1649970805	1859085243
10	Blyde Grasslands	Gather	Nectar Fruit	Arbor Ivy	Ripe Fruit					1094510958	1649970805	1859085243
10	Blyde Grasslands	Gather	Blackberry	Elder Garlic	Supple Vine					1513501473	534185689	1472841198
10	Blyde Grasslands	Gather	Blackberry	Elder Garlic	Supple Vine					1513501473	534185689	1472841198
10	Blyde Grasslands	Gather	Blackberry	Elder Garlic	Supple Vine					1513501473	534185689	1472841198
10	Blyde Grasslands	Gather	Blackberry	Elder Garlic	Supple Vine					1513501473	534185689	1472841198
10	Blyde Grasslands	Axe	Eiche	Evihibrow	Holy Arbor Branch					453458891	1486197725	1168495795
10	Blyde Grasslands	Axe	Eiche	Evihibrow	Holy Arbor Branch					453458891	1486197725	1168495795
10	Blyde Grasslands	Axe	Eiche	Evihibrow	Holy Arbor Branch					453458891	1486197725	1168495795
10	Blyde Grasslands	Axe	Eiche	Evihibrow	Holy Arbor Branch					453458891	1486197725	1168495795
10	Blyde Grasslands	Gather	Palma Fruit	Sour Fruit	Gold Spiky Fruit					813481749	321053817	1551025926
10	Blyde Grasslands	Gather	Palma Fruit	Sour Fruit	Gold Spiky Fruit					813481749	321053817	1551025926
10	Blyde Grasslands	Gather	Palma Fruit	Sour Fruit	Gold Spiky Fruit					813481749	321053817	1551025926
10	Blyde Grasslands	Gather	Palma Fruit	Sour Fruit	Gold Spiky Fruit					813481749	321053817	1551025926
10	Blyde Grasslands	Gather	Esplante	Star Ladybug	Ingot Bug					1244005587	1067270463	1912722015
10	Blyde Grasslands	Gather	Esplante	Star Ladybug	Ingot Bug					1244005587	1067270463	1912722015
10	Blyde Grasslands	Gather	Esplante	Star Ladybug	Ingot Bug					1244005587	1067270463	1912722015
10	Blyde Grasslands	Gather	Esplante	Star Ladybug	Ingot Bug					1244005587	1067270463	1912722015
10	Blyde Grasslands	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
10	Blyde Grasslands	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
10	Blyde Grasslands	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
10	Blyde Grasslands	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
10	Blyde Grasslands	Gather	Lucky Clover	Tall Taun	Colored Cotton Grass					397281673	502860880	1735586464
10	Blyde Grasslands	Gather	Lucky Clover	Tall Taun	Colored Cotton Grass					397281673	502860880	1735586464
10	Blyde Grasslands	Gather	Lucky Clover	Tall Taun	Colored Cotton Grass					397281673	502860880	1735586464
10	Blyde Grasslands	Gather	Lucky Clover	Tall Taun	Colored Cotton Grass					397281673	502860880	1735586464
10	Blyde Grasslands	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Bug Net	Expiation Worm	Big Horned Beetle	Underground Spider Queen					1439921084	1799948489	2002367385
10	Blyde Grasslands	Gather	Crackling Water	Smech	Feather Draft			Slippery Component		676625675	701095506	1812681674
10	Blyde Grasslands	Gather	Crackling Water	Smech	Feather Draft			Slippery Component		676625675	701095506	1812681674
10	Blyde Grasslands	Gather	Crackling Water	Smech	Feather Draft			Slippery Component		676625675	701095506	1812681674
10	Blyde Grasslands	Gather	Crackling Water	Smech	Feather Draft			Slippery Component		676625675	701095506	1812681674
10	Blyde Grasslands	Gather	Broken Rock	Fureshumere	Feather Draft					339858290	1605445774	1812681674
10	Blyde Grasslands	Gather	Broken Rock	Fureshumere	Feather Draft					339858290	1605445774	1812681674
10	Blyde Grasslands	Gather	Broken Rock	Fureshumere	Feather Draft					339858290	1605445774	1812681674
10	Blyde Grasslands	Gather	Broken Rock	Fureshumere	Feather Draft					339858290	1605445774	1812681674
11	Lemna Marsh	Chest	Alchemy Fibers							1955455862		
11	Lemna Marsh	Chest	Yarn Coat							1050582434		
11	Lemna Marsh	Chest	Refresh Oil							1838937352		
11	Lemna Marsh	Chest	How to Make Clean Water							919553595		
11	Lemna Marsh	Chest	Godspeed Boots							1475924218		
11	Lemna Marsh	Chest	Blizzard Ice Bomb							24914108		
11	Lemna Marsh	Sickle	Magic Herb	Green Spiky Fruit	Poison Grass					1424270696	2048061213	1576550248
11	Lemna Marsh	Sickle	Magic Herb	Green Spiky Fruit	Poison Grass					1424270696	2048061213	1576550248
11	Lemna Marsh	Sickle	Magic Herb	Green Spiky Fruit	Poison Grass					1424270696	2048061213	1576550248
11	Lemna Marsh	Sickle	Magic Herb	Green Spiky Fruit	Poison Grass					1424270696	2048061213	1576550248
11	Lemna Marsh	Gather	Whimsy Strawberries	Blackberry	Umbrella Tree Strawberry					259334361	1513501473	61356949
11	Lemna Marsh	Gather	Whimsy Strawberries	Blackberry	Umbrella Tree Strawberry					259334361	1513501473	61356949
11	Lemna Marsh	Gather	Whimsy Strawberries	Blackberry	Umbrella Tree Strawberry					259334361	1513501473	61356949
11	Lemna Marsh	Gather	Whimsy Strawberries	Blackberry	Umbrella Tree Strawberry					259334361	1513501473	61356949
11	Lemna Marsh	Gather	Whimsy Strawberries	Blackberry	Umbrella Tree Strawberry					259334361	1513501473	61356949
11	Lemna Marsh	Gather	Whimsy Strawberries	Blackberry	Umbrella Tree Strawberry					259334361	1513501473	61356949
11	Lemna Marsh	Sickle	Tall Taun	Lucky Clover	Mana Petal					502860880	397281673	1748601842
11	Lemna Marsh	Sickle	Tall Taun	Lucky Clover	Mana Petal					502860880	397281673	1748601842
11	Lemna Marsh	Sickle	Tall Taun	Lucky Clover	Mana Petal					502860880	397281673	1748601842
11	Lemna Marsh	Sickle	Sweet Flower	Diaphane	Sweet Flower			Awakening Heal		1978153648	1184139538	1978153648
11	Lemna Marsh	Sickle	Sweet Flower	Diaphane	Sweet Flower			Awakening Heal		1978153648	1184139538	1978153648
11	Lemna Marsh	Sickle	Sweet Flower	Diaphane	Sweet Flower			Awakening Heal		1978153648	1184139538	1978153648
11	Lemna Marsh	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
11	Lemna Marsh	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
11	Lemna Marsh	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
11	Lemna Marsh	Gather	Beehive	Silver Beehive	Ancient Beehive					306157533	484566882	313808601
11	Lemna Marsh	Gather	Eicheloa	Octoshroom	Dreamy Crown					1198196565	1390252845	1180854181
11	Lemna Marsh	Gather	Eicheloa	Octoshroom	Dreamy Crown					1198196565	1390252845	1180854181
11	Lemna Marsh	Gather	Eicheloa	Octoshroom	Dreamy Crown					1198196565	1390252845	1180854181
11	Lemna Marsh	Gather	Eicheloa	Octoshroom	Dreamy Crown					1198196565	1390252845	1180854181
11	Lemna Marsh	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
11	Lemna Marsh	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
11	Lemna Marsh	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
11	Lemna Marsh	Gather	Evihibrow	Arbor Ivy	Mine Ant					1486197725	1649970805	744769546
11	Lemna Marsh	Gather	Zapping Water	Natural Oil	Dark Dew		Magnetic			1360721953	1396615881	815571532
11	Lemna Marsh	Gather	Zapping Water	Natural Oil	Dark Dew		Magnetic			1360721953	1396615881	815571532
11	Lemna Marsh	Gather	Zapping Water	Natural Oil	Dark Dew		Magnetic			1360721953	1396615881	815571532
11	Lemna Marsh	Gather	Zapping Water	Natural Oil	Dark Dew		Magnetic			1360721953	1396615881	815571532
11	Lemna Marsh	Gather	Zapping Water	Natural Oil	Dark Dew		Magnetic			1360721953	1396615881	815571532
11	Lemna Marsh	Gather	Zapping Water	Natural Oil	Dark Dew		Magnetic			1360721953	1396615881	815571532
11	Lemna Marsh	Gather	Zapping Water	Natural Oil	Dark Dew		Magnetic			1360721953	1396615881	815571532
11	Lemna Marsh	Gather	Zapping Water	Natural Oil	Dark Dew		Magnetic			1360721953	1396615881	815571532
11	Lemna Marsh	Gather	Green Spiky Fruit	Ripe Fruit	Golden Fruit					2048061213	1859085243	432558893
11	Lemna Marsh	Gather	Green Spiky Fruit	Ripe Fruit	Golden Fruit					2048061213	1859085243	432558893
11	Lemna Marsh	Gather	Green Spiky Fruit	Ripe Fruit	Golden Fruit					2048061213	1859085243	432558893
11	Lemna Marsh	Gather	Green Spiky Fruit	Ripe Fruit	Golden Fruit					2048061213	1859085243	432558893
11	Lemna Marsh	Gather	Whimsy Strawberries	Umbrella Tree Strawberry	Frost Uni					259334361	61356949	962577040
11	Lemna Marsh	Gather	Whimsy Strawberries	Umbrella Tree Strawberry	Frost Uni					259334361	61356949	962577040
11	Lemna Marsh	Gather	Whimsy Strawberries	Umbrella Tree Strawberry	Frost Uni					259334361	61356949	962577040
11	Lemna Marsh	Gather	Whimsy Strawberries	Umbrella Tree Strawberry	Frost Uni					259334361	61356949	962577040
11	Lemna Marsh	Gather	Red Sand	Zafloa Oil	Baby Wyrm					844027819	438774936	866643034
11	Lemna Marsh	Gather	Red Sand	Zafloa Oil	Baby Wyrm					844027819	438774936	866643034
11	Lemna Marsh	Gather	Red Sand	Zafloa Oil	Baby Wyrm					844027819	438774936	866643034
11	Lemna Marsh	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
11	Lemna Marsh	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
11	Lemna Marsh	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
11	Lemna Marsh	Gather	Gunpowder Base	Orange Glass	Rainbow Wing Fragment					643238484	305037626	1009573662
11	Lemna Marsh	Gather	Seele Pilós	Poison Cube	Tíkometal		Life Awakening			281089758	335903222	1340797831
11	Lemna Marsh	Gather	Seele Pilós	Poison Cube	Tíkometal		Life Awakening			281089758	335903222	1340797831
11	Lemna Marsh	Gather	Seele Pilós	Poison Cube	Tíkometal		Life Awakening			281089758	335903222	1340797831
11	Lemna Marsh	Gather	Seele Pilós	Poison Cube	Tíkometal		Life Awakening			281089758	335903222	1340797831
11	Lemna Marsh	Gather	Seele Pilós	Poison Cube	Tíkometal		Life Awakening			281089758	335903222	1340797831
11	Lemna Marsh	Gather	Seele Pilós	Poison Cube	Tíkometal		Life Awakening			281089758	335903222	1340797831
