TraitId	Index	text_ENG	desc_ENG	Combo1	Combo2	Grade	Value1_1	Value1_2	Value2_2	Value2_2	Synthesis	Combat	Restoratives	Inhibitor	Boost	Weapons	Armor	Accessories	Starpearls	Exploration	Unknown	TraitKindId1	TraitKindId2	GatherableFlag	EnabledFlag	text_JPN	desc_JPN	text_CHS	desc_CHS	text_CHT	desc_CHT	text_KOR	desc_KOR
1014648677	138	Frostbite Cure	Cures Frostbite from the target.			8	100	100	0	0	1	0	1	0	1	0	0	0	0	0	1	905217877	1371764327	0	1	カチコチを治療	対象のカチコチ状態を治療する	治疗僵直	治疗目标的僵直状态。	治療僵硬	治療目標的僵硬狀態。	동상 치료	대상의 동상 상태를 치료한다
1396354314	139	Remove All Status Eff.	Cures all status effects from the target.			40	100	100	0	0	1	0	1	0	1	0	0	0	0	0	1	905217877	1371764327	0	1	状態異常全解除	対象の状態異常をすべて治療する	异常状态全部解除	治疗目标所有的异常状态。	異常狀態全部解除	治療目標的所有異常狀態。	상태이상 모두 해제	대상의 상태이상을 모두 치료한다
1601005557	140	Curse Strength	Reduces the target's ATK by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1702562854	0	1	力の呪い	対象の攻撃力を{0}％低下させる	力量的诅咒	使目标的攻击力下降{0}%。	力量的詛咒	使目標的攻擊力下降{0}%。	힘의 저주	대상의 공격력을 {0}% 저하시킨다
966511025	141	Banish Strength	Reduces the target's ATK by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1702562854	0	1	無力の呪詛	対象の攻撃力を{0}％低下させる	无力的诅咒	使目标的攻击力下降{0}%。	無力的詛咒	使目標的攻擊力下降{0}%。	무력의 저주	대상의 공격력을 {0}% 저하시킨다
1318910247	142	Banish All Strength	Reduces the target's ATK by {0}%.	Curse Strength	Banish Strength	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1702562854	1	1	無力の神罰	対象の攻撃力を{0}％低下させる	无力的神罚	使目标的攻击力下降{0}%。	無力的神罰	使目標的攻擊力下降{0}%。	무력의 신벌	대상의 공격력을 {0}% 저하시킨다
789025658	143	Banish All Strength+	Reduces the target's ATK by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1702562854	1	1	無力の神罰＋	対象の攻撃力を{0}％低下させる	无力的神罚＋	使目标的攻击力下降{0}%。	無力的神罰+	使目標的攻擊力下降{0}%。	무력의 신벌＋	대상의 공격력을 {0}% 저하시킨다
1565032542	144	Curse Protection	Reduces the target's DEF by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1785736136	0	1	守りの呪い	対象の防御力を{0}％低下させる	守备的诅咒	使目标的防御力下降{0}%。	守備的詛咒	使目標的防禦力下降{0}%。	방어의 저주	대상의 방어력을 {0}% 저하시킨다
1002319388	145	Banish Protection	Reduces the target's DEF by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1785736136	0	1	無守の呪詛	対象の防御力を{0}％低下させる	无守的诅咒	使目标的防御力下降{0}%。	無守的詛咒	使目標的防禦力下降{0}%。	무수의 저주	대상의 방어력을 {0}% 저하시킨다
1287200398	146	Banish All Protection	Reduces the target's DEF by {0}%.	Curse Protection	Banish Protection	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1785736136	1	1	無守の神罰	対象の防御力を{0}％低下させる	无守的神罚	使目标的防御力下降{0}%。	無守的神罰	使目標的防禦力下降{0}%。	무수의 신벌	대상의 방어력을 {0}% 저하시킨다
757232849	147	Banish All Protection+	Reduces the target's DEF by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1785736136	1	1	無守の神罰＋	対象の防御力を{0}％低下させる	无守的神罚＋	使目标的防御力下降{0}%。	無守的神罰+	使目標的防禦力下降{0}%。	무수의 신벌＋	대상의 방어력을 {0}% 저하시킨다
23315303	148	Curse Speed	Reduces the target's SPD by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1183110841	0	1	速さの呪い	対象の素早さを{0}％低下させる	速度的诅咒	使目标的敏捷下降{0}%。	速度的詛咒	使目標的敏捷下降{0}%。	속도의 저주	대상의 민첩성을 {0}% 저하시킨다
1737846051	149	Banish Speed	Reduces the target's SPD by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1183110841	0	1	無速の呪詛	対象の素早さを{0}％低下させる	无速的诅咒	使目标的敏捷下降{0}%。	無速的詛咒	使目標的敏捷下降{0}%。	무속의 저주	대상의 민첩성을 {0}% 저하시킨다
278027701	150	Banish All Speed	Reduces the target's SPD by {0}%.	Curse Speed	Banish Speed	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1183110841	1	1	無速の神罰	対象の素早さを{0}％低下させる	无速的神罚	使目标的敏捷下降{0}%。	無速的神罰	使目標的敏捷下降{0}%。	무속의 신벌	대상의 민첩성을 {0}% 저하시킨다
1896429546	151	Banish All Speed+	Reduces the target's SPD by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1183110841	1	1	無速の神罰＋	対象の素早さを{0}％低下させる	无速的神罚＋	使目标的敏捷下降{0}%。	無速的神罰+	使目標的敏捷下降{0}%。	무속의 신벌＋	대상의 민첩성을 {0}% 저하시킨다
1991437565	152	Curse Phys ATK	Weakens the target's physical skill power by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	263441134	0	1	物理攻撃の呪い	対象の物理スキル威力を{0}％低下させる	物理攻击的诅咒	使目标的物理技能威力下降{0}%。	物理攻擊之詛咒	使目標的物理技能威力下降{0}%。	물리공격의 저주	대상의 물리스킬 위력을 {0}% 저하시킨다
272908985	153	Curse Phys ATK+	Weakens the target's physical skill power by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	263441134	0	1	物理攻撃の呪い＋	対象の物理スキル威力を{0}％低下させる	物理攻击的诅咒＋	使目标的物理技能威力下降{0}%。	物理攻擊之詛咒+	使目標的物理技能威力下降{0}%。	물리공격의 저주＋	대상의 물리스킬 위력을 {0}% 저하시킨다
1732473391	154	Bind Phys ATK	Weakens the target's physical skill power by {0}%.	Curse Phys ATK	Curse Phys ATK+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	263441134	1	1	物理攻撃の呪縛	対象の物理スキル威力を{0}％低下させる	物理攻击的束缚	使目标的物理技能威力下降{0}%。	物理攻擊之咒縛	使目標的物理技能威力下降{0}%。	물리공격의 주박	대상의 물리스킬 위력을 {0}% 저하시킨다
114825332	155	Bind Phys ATK+	Weakens the target's physical skill power by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	263441134	1	1	物理攻撃の呪縛＋	対象の物理スキル威力を{0}％低下させる	物理攻击的束缚＋	使目标的物理技能威力下降{0}%。	物理攻擊之咒縛+	使目標的物理技能威力下降{0}%。	물리공격의 주박＋	대상의 물리스킬 위력을 {0}% 저하시킨다
1949089637	156	Curse Magic ATK	Weakens the target's magic skill power by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1524944524	0	1	魔法攻撃の呪い	対象の魔法スキル威力を{0}％低下させる	魔法攻击的诅咒	使目标的魔法技能威力下降{0}%。	魔法攻擊之詛咒	使目標的魔法技能威力下降{0}%。	마법공격의 저주	대상의 마법스킬 위력을 {0}% 저하시킨다
316281121	157	Curse Magic ATK+	Weakens the target's magic skill power by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1524944524	0	1	魔法攻撃の呪い＋	対象の魔法スキル威力を{0}％低下させる	魔法攻击的诅咒＋	使目标的魔法技能威力下降{0}%。	魔法攻擊之詛咒+	使目標的魔法技能威力下降{0}%。	마법공격의 저주＋	대상의 마법스킬 위력을 {0}% 저하시킨다
1708990903	158	Bind Magic ATK	Weakens the target's magic skill power by {0}%.	Curse Magic ATK	Curse Magic ATK+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1524944524	1	1	魔法攻撃の呪縛	対象の魔法スキル威力を{0}％低下させる	魔法攻击的束缚	使目标的魔法技能威力下降{0}%。	魔法攻擊之咒縛	使目標的魔法技能威力下降{0}%。	마법공격의 주박	대상의 마법스킬 위력을 {0}% 저하시킨다
71715820	159	Bind Magic ATK+	Weakens the target's magic skill power by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1524944524	1	1	魔法攻撃の呪縛＋	対象の魔法スキル威力を{0}％低下させる	魔法攻击的束缚＋	使目标的魔法技能威力下降{0}%。	魔法攻擊之咒縛+	使目標的魔法技能威力下降{0}%。	마법공격의 주박＋	대상의 마법스킬 위력을 {0}% 저하시킨다
940920071	160	Curse Fire ATK	Weakens the target's fire skill power by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	157981469	0	1	火攻撃の呪い	対象の火スキル威力を{0}％低下させる	火攻击之诅咒	使目标的火技能威力下降{0}%。	火攻擊之詛咒	使目標的火技能威力下降{0}%。	화공격의 저주	대상의 화스킬 위력을 {0}% 저하시킨다
1591993155	161	Curse Fire ATK+	Weakens the target's fire skill power by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	157981469	0	1	火攻撃の呪い＋	対象の火スキル威力を{0}％低下させる	火攻击之诅咒＋	使目标的火技能威力下降{0}%。	火攻擊之詛咒+	使目標的火技能威力下降{0}%。	화공격의 저주＋	대상의 화스킬 위력을 {0}% 저하시킨다
702862293	162	Bind Fire ATK	Weakens the target's fire skill power by {0}%.	Curse Fire ATK	Curse Fire ATK+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	157981469	1	1	火攻撃の呪縛	対象の火スキル威力を{0}％低下させる	火攻击之束缚	使目标的火技能威力下降{0}%。	火攻擊之咒縛	使目標的火技能威力下降{0}%。	화공격의 주박	대상의 화스킬 위력을 {0}% 저하시킨다
1216330122	163	Bind Fire ATK+	Weakens the target's fire skill power by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	157981469	1	1	火攻撃の呪縛＋	対象の火スキル威力を{0}％低下させる	火攻击之束缚＋	使目标的火技能威力下降{0}%。	火攻擊之咒縛+	使目標的火技能威力下降{0}%。	화공격의 주박＋	대상의 화스킬 위력을 {0}% 저하시킨다
1064593050	164	Curse Ice ATK	Weakens the target's ice skill power by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1579324385	0	1	氷攻撃の呪い	対象の氷スキル威力を{0}％低下させる	冰攻击之诅咒	使目标的冰技能威力下降{0}%。	冰攻擊之詛咒	使目標的冰技能威力下降{0}%。	빙공격의 저주	대상의 빙스킬 위력을 {0}% 저하시킨다
1501743324	165	Curse Ice ATK+	Weakens the target's ice skill power by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1579324385	0	1	氷攻撃の呪い＋	対象の氷スキル威力を{0}％低下させる	冰攻击之诅咒＋	使目标的冰技能威力下降{0}%。	冰攻擊之詛咒+	使目標的冰技能威力下降{0}%。	빙공격의 저주＋	대상의 빙스킬 위력을 {0}% 저하시킨다
780531786	166	Bind Ice ATK	Weakens the target's ice skill power by {0}%.	Curse Ice ATK	Curse Ice ATK+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1579324385	1	1	氷攻撃の呪縛	対象の氷スキル威力を{0}％低下させる	冰攻击之束缚	使目标的冰技能威力下降{0}%。	冰攻擊之咒縛	使目標的冰技能威力下降{0}%。	빙공격의 주박	대상의 빙스킬 위력을 {0}% 저하시킨다
1327403543	167	Bind Ice ATK+	Weakens the target's ice skill power by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1579324385	1	1	氷攻撃の呪縛＋	対象の氷スキル威力を{0}％低下させる	冰攻击之束缚＋	使目标的冰技能威力下降{0}%。	冰攻擊之咒縛+	使目標的冰技能威力下降{0}%。	빙공격의 주박＋	대상의 빙스킬 위력을 {0}% 저하시킨다
468662373	168	Curse Air ATK	Weakens the target's air skill power by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	688762646	0	1	風攻撃の呪い	対象の風スキル威力を{0}％低下させる	风攻击之诅咒	使目标的风技能威力下降{0}%。	風攻擊之詛咒	使目標的風技能威力下降{0}%。	풍공격의 저주	대상의 풍스킬 위력을 {0}% 저하시킨다
2098828833	169	Curse Air ATK+	Weakens the target's air skill power by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	688762646	0	1	風攻撃の呪い＋	対象の風スキル威力を{0}％低下させる	风攻击之诅咒＋	使目标的风技能威力下降{0}%。	風攻擊之詛咒+	使目標的風技能威力下降{0}%。	풍공격의 저주＋	대상의 풍스킬 위력을 {0}% 저하시킨다
169780919	170	Bind Air ATK	Weakens the target's air skill power by {0}%.	Curse Air ATK	Curse Air ATK+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	688762646	1	1	風攻撃の呪縛	対象の風スキル威力を{0}％低下させる	风攻击之束缚	使目标的风技能威力下降{0}%。	風攻擊之咒縛	使目標的風技能威力下降{0}%。	풍공격의 주박	대상의 풍스킬 위력을 {0}% 저하시킨다
1803930858	171	Bind Air ATK+	Weakens the target's air skill power by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	688762646	1	1	風攻撃の呪縛＋	対象の風スキル威力を{0}％低下させる	风攻击之束缚＋	使目标的风技能威力下降{0}%。	風攻擊之咒縛+	使目標的風技能威力下降{0}%。	풍공격의 주박＋	대상의 풍스킬 위력을 {0}% 저하시킨다
2001917165	172	Curse Bolt ATK	Weakens the target's bolt skill power by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	173434504	0	1	雷攻撃の呪い	対象の雷スキル威力を{0}％低下させる	雷攻击之诅咒	使目标的雷技能威力下降{0}%。	雷攻擊之詛咒	使目標的雷技能威力下降{0}%。	뇌공격의 저주	대상의 뇌스킬 위력을 {0}% 저하시킨다
295991977	173	Curse Bolt ATK+	Weakens the target's bolt skill power by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	173434504	0	1	雷攻撃の呪い＋	対象の雷スキル威力を{0}％低下させる	雷攻击之诅咒＋	使目标的雷技能威力下降{0}%。	雷攻擊之詛咒+	使目標的雷技能威力下降{0}%。	뇌공격의 저주＋	대상의 뇌스킬 위력을 {0}% 저하시킨다
1721977407	174	Bind Bolt ATK	Weakens the target's bolt skill power by {0}%.	Curse Bolt ATK	Curse Bolt ATK+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	173434504	1	1	雷攻撃の呪縛	対象の雷スキル威力を{0}％低下させる	雷攻击之束缚	使目标的雷技能威力下降{0}%。	雷攻擊之咒縛	使目標的雷技能威力下降{0}%。	뇌공격의 주박	대상의 뇌스킬 위력을 {0}% 저하시킨다
121118818	175	Bind Bolt ATK+	Weakens the target's bolt skill power by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	173434504	1	1	雷攻撃の呪縛＋	対象の雷スキル威力を{0}％低下させる	雷攻击之束缚＋	使目标的雷技能威力下降{0}%。	雷攻擊之咒縛+	使目標的雷技能威力下降{0}%。	뇌공격의 주박＋	대상의 뇌스킬 위력을 {0}% 저하시킨다
1339726756	176	Mighty Curse	Lowers the target's physical resistance by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1075146288	0	1	剛力の呪詛	対象の物理属性耐性を{0}％低下させる	刚力之诅咒	使目标的物理耐性下降{0}%。	剛力之詛咒	使目標的物理耐性下降{0}%。	강력의 저주	대상의 물리내성을 {0}% 저하시킨다
690763234	177	Mighty Curse+	Lowers the target's physical resistance by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1075146288	0	1	剛力の呪詛＋	対象の物理属性耐性を{0}％低下させる	刚力之诅咒＋	使目标的物理耐性下降{0}%。	剛力之詛咒+	使目標的物理耐性下降{0}%。	강력의 저주＋	대상의 물리내성을 {0}% 저하시킨다
1579877752	178	Greater Mighty Curse	Lowers the target's physical resistance by {0}%.	Mighty Curse	Mighty Curse+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1075146288	1	1	剛力の大呪詛	対象の物理属性耐性を{0}％低下させる	刚力之大诅咒	使目标的物理耐性下降{0}%。	剛力之大詛咒	使目標的物理耐性下降{0}%。	강력의 대저주	대상의 물리내성을 {0}% 저하시킨다
1068527403	179	Greater Mighty Curse+	Lowers the target's physical resistance by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1075146288	1	1	剛力の大呪詛＋	対象の物理属性耐性を{0}％低下させる	刚力之大诅咒＋	使目标的物理耐性下降{0}%。	剛力之大詛咒+	使目標的物理耐性下降{0}%。	강력의 대저주＋	대상의 물리내성을 {0}% 저하시킨다
1296353340	180	Magic Curse	Lowers the target's magic resistance by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1224471274	0	1	魔力の呪詛	対象の魔法属性耐性を{0}％低下させる	魔力之诅咒	使目标的魔法耐性下降{0}%。	魔力之詛咒	使目標的魔法耐性下降{0}%。	마력의 저주	대상의 마법내성을 {0}% 저하시킨다
733111930	181	Magic Curse+	Lowers the target's magic resistance by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1224471274	0	1	魔力の呪詛＋	対象の魔法属性耐性を{0}％低下させる	魔力之诅咒＋	使目标的魔法耐性下降{0}%。	魔力之詛咒+	使目標的魔法耐性下降{0}%。	마력의 저주＋	대상의 마법내성을 {0}% 저하시킨다
1555388144	182	Greater Magic Curse	Lowers the target's magic resistance by {0}%.	Magic Curse	Magic Curse+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1224471274	1	1	魔力の大呪詛	対象の魔法属性耐性を{0}％低下させる	魔力之大诅咒	使目标的魔法耐性下降{0}%。	魔力之大詛咒	使目標的魔法耐性下降{0}%。	마력의 대저주	대상의 마법내성을 {0}% 저하시킨다
1026440371	183	Greater Magic Curse+	Lowers the target's magic resistance by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1224471274	1	1	魔力の大呪詛＋	対象の魔法属性耐性を{0}％低下させる	魔力之大诅咒＋	使目标的魔法耐性下降{0}%。	魔力之大詛咒+	使目標的魔法耐性下降{0}%。	마력의 대저주＋	대상의 마법내성을 {0}% 저하시킨다
1885465798	184	Fire Curse	Lowers the target's fire resistance by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1361715613	0	1	火の呪詛	対象の火属性耐性を{0}％低下させる	火之诅咒	使目标的火耐性下降{0}%。	火之詛咒	使目標的火耐性下降{0}%。	불의 저주	대상의 화내성을 {0}% 저하시킨다
379011712	185	Fire Curse+	Lowers the target's fire resistance by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1361715613	0	1	火の呪詛＋	対象の火属性耐性を{0}％低下させる	火之诅咒＋	使目标的火耐性下降{0}%。	火之詛咒+	使目標的火耐性下降{0}%。	불의 저주＋	대상의 화내성을 {0}% 저하시킨다
1636856342	186	Greater Fire Curse	Lowers the target's fire resistance by {0}%.	Fire Curse	Fire Curse+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1361715613	1	1	火の大呪詛	対象の火属性耐性を{0}％低下させる	火之大诅咒	使目标的火耐性下降{0}%。	火之大詛咒	使目標的火耐性下降{0}%。	불의 대저주	대상의 화내성을 {0}% 저하시킨다
727115	187	Greater Fire Curse+	Lowers the target's fire resistance by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1361715613	1	1	火の大呪詛＋	対象の火属性耐性を{0}％低下させる	火之大诅咒＋	使目标的火耐性下降{0}%。	火之大詛咒+	使目標的火耐性下降{0}%。	불의 대저주＋	대상의 화내성을 {0}% 저하시킨다
102502849	188	Ice Curse	Lowers the target's ice resistance by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1993605854	0	1	氷の呪詛	対象の氷属性耐性を{0}％低下させる	冰之诅咒	使目标的冰耐性下降{0}%。	冰之詛咒	使目標的冰耐性下降{0}%。	얼음의 저주	대상의 빙내성을 {0}% 저하시킨다
1625997189	189	Ice Curse+	Lowers the target's ice resistance by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1993605854	0	1	氷の呪詛＋	対象の氷属性耐性を{0}％低下させる	冰之诅咒＋	使目标的冰耐性下降{0}%。	冰之詛咒+	使目標的冰耐性下降{0}%。	얼음의 저주＋	대상의 빙내성을 {0}% 저하시킨다
401444627	190	Greater Ice Curse	Lowers the target's ice resistance by {0}%.	Ice Curse	Ice Curse+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1993605854	1	1	氷の大呪詛	対象の氷属性耐性を{0}％低下させる	冰之大诅咒	使目标的冰耐性下降{0}%。	冰之大詛咒	使目標的冰耐性下降{0}%。	얼음의 대저주	대상의 빙내성을 {0}% 저하시킨다
1987503438	191	Greater Ice Curse+	Lowers the target's ice resistance by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1993605854	1	1	氷の大呪詛＋	対象の氷属性耐性を{0}％低下させる	冰之大诅咒＋	使目标的冰耐性下降{0}%。	冰之大詛咒+	使目標的冰耐性下降{0}%。	얼음의 대저주＋	대상의 빙내성을 {0}% 저하시킨다
1402706342	192	Air Curse	Lowers the target's air resistance by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	33242665	0	1	風の呪詛	対象の風属性耐性を{0}％低下させる	风之诅咒	使目标的风耐性下降{0}%。	風之詛咒	使目標的風耐性下降{0}%。	바람의 저주	대상의 풍내성을 {0}% 저하시킨다
896350180	193	Air Curse+	Lowers the target's air resistance by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	33242665	0	1	風の呪詛＋	対象の風属性耐性を{0}％低下させる	风之诅咒＋	使目标的风耐性下降{0}%。	風之詛咒+	使目標的風耐性下降{0}%。	바람의 저주＋	대상의 풍내성을 {0}% 저하시킨다
1114244982	194	Greater Air Curse	Lowers the target's air resistance by {0}%.	Air Curse	Air Curse+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	33242665	1	1	風の大呪詛	対象の風属性耐性を{0}％低下させる	风之大诅咒	使目标的风耐性下降{0}%。	風之大詛咒	使目標的風耐性下降{0}%。	바람의 대저주	대상의 풍내성을 {0}% 저하시킨다
603024681	195	Greater Air Curse+	Lowers the target's air resistance by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	33242665	1	1	風の大呪詛＋	対象の風属性耐性を{0}％低下させる	风之大诅咒＋	使目标的风耐性下降{0}%。	風之大詛咒+	使目標的風耐性下降{0}%。	바람의 대저주＋	대상의 풍내성을 {0}% 저하시킨다
80725041	196	Bolt Curse	Lowers the target's bolt resistance by {0}%.			10	5	5	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	2087355650	0	1	雷の呪詛	対象の雷属性耐性を{0}％低下させる	雷之诅咒	使目标的雷耐性下降{0}%。	雷之詛咒	使目標的雷耐性下降{0}%。	번개의 저주	대상의 뇌내성을 {0}% 저하시킨다
1647929973	197	Bolt Curse+	Lowers the target's bolt resistance by {0}%.			20	10	10	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	2087355650	0	1	雷の呪詛＋	対象の雷属性耐性を{0}％低下させる	雷之诅咒＋	使目标的雷耐性下降{0}%。	雷之詛咒+	使目標的雷耐性下降{0}%。	번개의 저주＋	대상의 뇌내성을 {0}% 저하시킨다
356408035	198	Greater Bolt Curse	Lowers the target's bolt resistance by {0}%.	Bolt Curse	Bolt Curse+	40	20	20	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	2087355650	1	1	雷の大呪詛	対象の雷属性耐性を{0}％低下させる	雷之大诅咒	使目标的雷耐性下降{0}%。	雷之大詛咒	使目標的雷耐性下降{0}%。	번개의 대저주	대상의 뇌내성을 {0}% 저하시킨다
1956982974	199	Greater Bolt Curse+	Lowers the target's bolt resistance by {0}%.			60	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	2087355650	1	1	雷の大呪詛＋	対象の雷属性耐性を{0}％低下させる	雷之大诅咒＋	使目标的雷耐性下降{0}%。	雷之大詛咒+	使目標的雷耐性下降{0}%。	번개의 대저주＋	대상의 뇌내성을 {0}% 저하시킨다
1612405935	200	Inflict Paralysis	Has a {0}% chance to inflict Paralysis on the target.			8	15	15	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	2103501848	0	1	麻痺を与える	対象に{0}％の確率で麻痺を付与する	赋予麻痹	有{0}%的概率赋予目标麻痹。	賦予麻痺	以{0}%的機率賦予目標麻痺。	마비 부여	대상에게 {0}%의 확률로 마비를 부여한다
116257515	201	Inflict Numbness	Has a {0}% chance to inflict Paralysis on the target.			25	20	20	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	2103501848	0	1	鈍麻を与える	対象に{0}％の確率で麻痺を付与する	赋予钝麻	有{0}%的概率赋予目标麻痹。	賦予鈍麻	以{0}%的機率賦予目標麻痺。	둔마 부여	대상에게 {0}%의 확률로 마비를 부여한다
1911210621	202	Final Numbness	Has a {0}% chance to inflict Paralysis on the target.	Inflict Paralysis	Inflict Numbness	45	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	2103501848	1	1	終末の鈍麻	対象に{0}％の確率で麻痺を付与する	终极钝麻	有{0}%的概率赋予目标麻痹。	終極鈍麻	以{0}%的機率賦予目標麻痺。	종말의 둔마	대상에게 {0}%의 확률로 마비를 부여한다
1273666964	203	Final Numbness+	Has a {0}% chance to inflict Paralysis on the target.			55	50	50	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	2103501848	1	1	終末の鈍麻＋	対象に{0}％の確率で麻痺を付与する	终极钝麻＋	有{0}%的概率赋予目标麻痹。	終極鈍麻+	以{0}%的機率賦予目標麻痺。	종말의 둔마＋	대상에게 {0}%의 확률로 마비를 부여한다
2030071280	204	Inflict Sleep	Has a {0}% chance to inflict Sleep on the target.			8	15	15	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1422250929	0	1	睡眠を与える	対象に{0}％の確率で睡眠を付与する	赋予睡眠	有{0}%的概率赋予目标睡眠。	賦予睡眠	以{0}%的機率賦予目標睡眠。	수면 부여	대상에게 {0}%의 확률로 수면을 부여한다
536265642	205	Inflict Torpor	Has a {0}% chance to inflict Sleep on the target.			25	20	20	0	0	1	1	0	1	0	0	0	0	0	0	1	672248277	1422250929	0	1	昏睡を与える	対象に{0}％の確率で睡眠を付与する	赋予昏睡	有{0}%的概率赋予目标睡眠。	賦予昏睡	以{0}%的機率賦予目標睡眠。	혼수 부여	대상에게 {0}%의 확률로 수면을 부여한다
1760686908	206	Final Torpor	Has a {0}% chance to inflict Sleep on the target.	Inflict Sleep	Inflict Torpor	45	30	30	0	0	1	1	0	1	0	0	0	0	0	0	0	672248277	1422250929	1	1	終末の昏睡	対象に{0}％の確率で睡眠を付与する	终极昏睡	有{0}%的概率赋予目标睡眠。	終極昏睡	以{0}%的機率賦予目標睡眠。	종말의 혼수	대상에게 {0}%의 확률로 수면을 부여한다
